#    L    TT             EE             BB             TE          
  4524    1.44138E+00    3.53101E-02    5.93519E-03    -4.81952E-02
  4525    1.43948E+00    3.52557E-02    5.93130E-03    -4.80661E-02
  4526    1.43665E+00    3.52042E-02    5.92888E-03    -4.79469E-02
  4527    1.43365E+00    3.51376E-02    5.92787E-03    -4.77974E-02
  4528    1.43154E+00    3.50497E-02    5.92219E-03    -4.77187E-02
  4529    1.42967E+00    3.49758E-02    5.91291E-03    -4.76824E-02
  4530    1.42748E+00    3.49335E-02    5.90786E-03    -4.75952E-02
  4531    1.42624E+00    3.48976E-02    5.90947E-03    -4.75260E-02
  4532    1.42554E+00    3.48431E-02    5.90864E-03    -4.75446E-02
  4533    1.42275E+00    3.47625E-02    5.90193E-03    -4.75056E-02
  4534    1.41911E+00    3.46905E-02    5.89277E-03    -4.73655E-02
  4535    1.41661E+00    3.46412E-02    5.88652E-03    -4.73134E-02
  4536    1.41414E+00    3.45692E-02    5.88385E-03    -4.72255E-02
  4537    1.41226E+00    3.44840E-02    5.88155E-03    -4.70194E-02
  4538    1.41131E+00    3.44386E-02    5.87995E-03    -4.68810E-02
  4539    1.41061E+00    3.44024E-02    5.87847E-03    -4.68648E-02
  4540    1.40948E+00    3.43307E-02    5.87716E-03    -4.68196E-02
  4541    1.40655E+00    3.42502E-02    5.87596E-03    -4.66915E-02
  4542    1.40284E+00    3.41718E-02    5.87343E-03    -4.65885E-02
  4543    1.40022E+00    3.40916E-02    5.86511E-03    -4.65365E-02
  4544    1.39867E+00    3.40254E-02    5.85752E-03    -4.64843E-02
  4545    1.39738E+00    3.39551E-02    5.85356E-03    -4.64238E-02
  4546    1.39596E+00    3.38577E-02    5.85050E-03    -4.64245E-02
  4547    1.39431E+00    3.37774E-02    5.85059E-03    -4.63723E-02
  4548    1.39194E+00    3.37048E-02    5.85004E-03    -4.61678E-02
  4549    1.38944E+00    3.36318E-02    5.84457E-03    -4.59970E-02
  4550    1.38805E+00    3.35824E-02    5.83785E-03    -4.59401E-02
  4551    1.38635E+00    3.35310E-02    5.83327E-03    -4.58105E-02
  4552    1.38319E+00    3.34776E-02    5.83209E-03    -4.56087E-02
  4553    1.37995E+00    3.34384E-02    5.83019E-03    -4.55910E-02
  4554    1.37815E+00    3.33862E-02    5.82364E-03    -4.56425E-02
  4555    1.37678E+00    3.33033E-02    5.81717E-03    -4.55347E-02
  4556    1.37532E+00    3.32197E-02    5.81292E-03    -4.54153E-02
  4557    1.37436E+00    3.31601E-02    5.81380E-03    -4.54107E-02
  4558    1.37337E+00    3.30932E-02    5.81710E-03    -4.53278E-02
  4559    1.37180E+00    3.29962E-02    5.81713E-03    -4.51008E-02
  4560    1.36944E+00    3.29212E-02    5.81191E-03    -4.48569E-02
  4561    1.36665E+00    3.28799E-02    5.80295E-03    -4.46732E-02
  4562    1.36397E+00    3.28260E-02    5.79626E-03    -4.46002E-02
  4563    1.36191E+00    3.27766E-02    5.79279E-03    -4.46032E-02
  4564    1.36037E+00    3.27288E-02    5.78856E-03    -4.46099E-02
  4565    1.35854E+00    3.26617E-02    5.78567E-03    -4.45715E-02
  4566    1.35699E+00    3.25828E-02    5.78568E-03    -4.44553E-02
  4567    1.35503E+00    3.25033E-02    5.78507E-03    -4.43689E-02
  4568    1.35271E+00    3.24377E-02    5.78146E-03    -4.43581E-02
  4569    1.35062E+00    3.23929E-02    5.77731E-03    -4.43475E-02
  4570    1.34856E+00    3.23264E-02    5.77443E-03    -4.42359E-02
  4571    1.34711E+00    3.22331E-02    5.77316E-03    -4.40834E-02
  4572    1.34529E+00    3.21509E-02    5.77074E-03    -4.39812E-02
  4573    1.34297E+00    3.20846E-02    5.76592E-03    -4.39497E-02
  4574    1.34154E+00    3.20207E-02    5.75950E-03    -4.38533E-02
  4575    1.34081E+00    3.19758E-02    5.75389E-03    -4.36494E-02
  4576    1.33887E+00    3.19327E-02    5.75008E-03    -4.34374E-02
  4577    1.33598E+00    3.18654E-02    5.74755E-03    -4.33085E-02
  4578    1.33379E+00    3.17896E-02    5.74833E-03    -4.32881E-02
  4579    1.33219E+00    3.17343E-02    5.74782E-03    -4.32630E-02
  4580    1.33090E+00    3.16852E-02    5.74112E-03    -4.31193E-02
  4581    1.32916E+00    3.16356E-02    5.73378E-03    -4.28444E-02
  4582    1.32760E+00    3.15872E-02    5.72653E-03    -4.26747E-02
  4583    1.32590E+00    3.15265E-02    5.72190E-03    -4.27216E-02
  4584    1.32363E+00    3.14401E-02    5.72134E-03    -4.27410E-02
  4585    1.32129E+00    3.13501E-02    5.72067E-03    -4.26251E-02
  4586    1.31865E+00    3.12843E-02    5.71780E-03    -4.24840E-02
  4587    1.31619E+00    3.12332E-02    5.71430E-03    -4.23496E-02
  4588    1.31439E+00    3.11904E-02    5.70960E-03    -4.22900E-02
  4589    1.31310E+00    3.11454E-02    5.70338E-03    -4.22709E-02
  4590    1.31217E+00    3.10725E-02    5.70011E-03    -4.22120E-02
  4591    1.31053E+00    3.10063E-02    5.70015E-03    -4.22154E-02
  4592    1.30804E+00    3.09616E-02    5.69936E-03    -4.22461E-02
  4593    1.30522E+00    3.08969E-02    5.69872E-03    -4.20977E-02
  4594    1.30293E+00    3.08240E-02    5.69783E-03    -4.18852E-02
  4595    1.30158E+00    3.07564E-02    5.69577E-03    -4.17039E-02
  4596    1.30018E+00    3.06969E-02    5.69041E-03    -4.16051E-02
  4597    1.29885E+00    3.06540E-02    5.68363E-03    -4.15626E-02
  4598    1.29852E+00    3.06094E-02    5.67814E-03    -4.14634E-02
  4599    1.29672E+00    3.05454E-02    5.67035E-03    -4.13513E-02
  4600    1.29369E+00    3.04684E-02    5.66173E-03    -4.12408E-02
  4601    1.29141E+00    3.03885E-02    5.65455E-03    -4.10494E-02
  4602    1.28992E+00    3.03109E-02    5.64932E-03    -4.09114E-02
  4603    1.28913E+00    3.02565E-02    5.64644E-03    -4.10058E-02
  4604    1.28832E+00    3.02176E-02    5.64710E-03    -4.11202E-02
  4605    1.28599E+00    3.01663E-02    5.64891E-03    -4.09958E-02
  4606    1.28271E+00    3.01072E-02    5.65056E-03    -4.08307E-02
  4607    1.27952E+00    3.00457E-02    5.65016E-03    -4.06677E-02
  4608    1.27668E+00    2.99858E-02    5.64528E-03    -4.04611E-02
  4609    1.27467E+00    2.99372E-02    5.63855E-03    -4.03795E-02
  4610    1.27366E+00    2.99045E-02    5.63443E-03    -4.04266E-02
  4611    1.27297E+00    2.98692E-02    5.63204E-03    -4.04423E-02
  4612    1.27194E+00    2.97956E-02    5.62850E-03    -4.03794E-02
  4613    1.27050E+00    2.97201E-02    5.62777E-03    -4.03178E-02
  4614    1.26844E+00    2.96782E-02    5.62457E-03    -4.02018E-02
  4615    1.26581E+00    2.96379E-02    5.61685E-03    -4.00049E-02
  4616    1.26359E+00    2.95664E-02    5.61313E-03    -3.98415E-02
  4617    1.26203E+00    2.94806E-02    5.61153E-03    -3.97728E-02
  4618    1.26011E+00    2.94158E-02    5.60564E-03    -3.97554E-02
  4619    1.25797E+00    2.93662E-02    5.59963E-03    -3.96897E-02
  4620    1.25697E+00    2.93041E-02    5.59592E-03    -3.95810E-02
  4621    1.25581E+00    2.92448E-02    5.59481E-03    -3.94484E-02
  4622    1.25324E+00    2.91918E-02    5.59408E-03    -3.93014E-02
  4623    1.25090E+00    2.91407E-02    5.59048E-03    -3.92816E-02
  4624    1.24954E+00    2.91077E-02    5.58379E-03    -3.93000E-02
  4625    1.24792E+00    2.90726E-02    5.57723E-03    -3.92433E-02
  4626    1.24588E+00    2.90146E-02    5.57677E-03    -3.90897E-02
  4627    1.24429E+00    2.89517E-02    5.57765E-03    -3.89324E-02
  4628    1.24279E+00    2.88949E-02    5.57681E-03    -3.88231E-02
  4629    1.24144E+00    2.88480E-02    5.57377E-03    -3.87279E-02
  4630    1.24006E+00    2.87940E-02    5.56941E-03    -3.86282E-02
  4631    1.23816E+00    2.87320E-02    5.56397E-03    -3.85483E-02
  4632    1.23619E+00    2.86824E-02    5.55863E-03    -3.85425E-02
  4633    1.23406E+00    2.86254E-02    5.55816E-03    -3.84848E-02
  4634    1.23164E+00    2.85504E-02    5.55583E-03    -3.82019E-02
  4635    1.22944E+00    2.84944E-02    5.54961E-03    -3.79220E-02
  4636    1.22793E+00    2.84550E-02    5.54434E-03    -3.78499E-02
  4637    1.22690E+00    2.84067E-02    5.54248E-03    -3.78680E-02
  4638    1.22504E+00    2.83569E-02    5.54044E-03    -3.78385E-02
  4639    1.22291E+00    2.83042E-02    5.53787E-03    -3.76968E-02
  4640    1.22131E+00    2.82581E-02    5.53679E-03    -3.75472E-02
  4641    1.22046E+00    2.82169E-02    5.53594E-03    -3.74711E-02
  4642    1.21920E+00    2.81546E-02    5.53308E-03    -3.73984E-02
  4643    1.21676E+00    2.80803E-02    5.52759E-03    -3.72933E-02
  4644    1.21414E+00    2.80247E-02    5.52132E-03    -3.71452E-02
  4645    1.21209E+00    2.79809E-02    5.51780E-03    -3.69516E-02
  4646    1.21040E+00    2.79305E-02    5.51772E-03    -3.68917E-02
  4647    1.20916E+00    2.78758E-02    5.51560E-03    -3.69850E-02
  4648    1.20798E+00    2.78111E-02    5.50947E-03    -3.70106E-02
  4649    1.20615E+00    2.77490E-02    5.50125E-03    -3.68731E-02
  4650    1.20391E+00    2.76970E-02    5.49510E-03    -3.66861E-02
  4651    1.20179E+00    2.76583E-02    5.49278E-03    -3.65959E-02
  4652    1.20014E+00    2.76221E-02    5.49153E-03    -3.65709E-02
  4653    1.19787E+00    2.75725E-02    5.49025E-03    -3.65108E-02
  4654    1.19566E+00    2.75120E-02    5.48861E-03    -3.64403E-02
  4655    1.19421E+00    2.74499E-02    5.48250E-03    -3.63448E-02
  4656    1.19271E+00    2.74026E-02    5.47692E-03    -3.62312E-02
  4657    1.19091E+00    2.73506E-02    5.47563E-03    -3.60992E-02
  4658    1.18916E+00    2.72870E-02    5.47528E-03    -3.59797E-02
  4659    1.18779E+00    2.72417E-02    5.47473E-03    -3.59403E-02
  4660    1.18632E+00    2.72269E-02    5.47233E-03    -3.58952E-02
  4661    1.18450E+00    2.71918E-02    5.46684E-03    -3.57736E-02
  4662    1.18252E+00    2.71179E-02    5.46176E-03    -3.56663E-02
  4663    1.18064E+00    2.70572E-02    5.46065E-03    -3.56522E-02
  4664    1.17896E+00    2.70044E-02    5.45697E-03    -3.55271E-02
  4665    1.17767E+00    2.69566E-02    5.45236E-03    -3.53823E-02
  4666    1.17672E+00    2.69168E-02    5.45054E-03    -3.53577E-02
  4667    1.17503E+00    2.68742E-02    5.44952E-03    -3.53371E-02
  4668    1.17298E+00    2.68275E-02    5.44871E-03    -3.53048E-02
  4669    1.17109E+00    2.67820E-02    5.44563E-03    -3.51732E-02
  4670    1.16885E+00    2.67368E-02    5.43957E-03    -3.49626E-02
  4671    1.16687E+00    2.66827E-02    5.43384E-03    -3.48195E-02
  4672    1.16608E+00    2.66268E-02    5.43057E-03    -3.47740E-02
  4673    1.16556E+00    2.65798E-02    5.42635E-03    -3.47683E-02
  4674    1.16390E+00    2.65294E-02    5.42083E-03    -3.46789E-02
  4675    1.16177E+00    2.64800E-02    5.41675E-03    -3.46558E-02
  4676    1.16007E+00    2.64336E-02    5.41626E-03    -3.46982E-02
  4677    1.15839E+00    2.63918E-02    5.41913E-03    -3.46463E-02
  4678    1.15680E+00    2.63550E-02    5.41824E-03    -3.45893E-02
  4679    1.15500E+00    2.62859E-02    5.41211E-03    -3.44706E-02
  4680    1.15289E+00    2.62218E-02    5.40801E-03    -3.42792E-02
  4681    1.15150E+00    2.61883E-02    5.40786E-03    -3.42209E-02
  4682    1.15013E+00    2.61451E-02    5.40468E-03    -3.41777E-02
  4683    1.14821E+00    2.61007E-02    5.39720E-03    -3.40632E-02
  4684    1.14648E+00    2.60714E-02    5.38997E-03    -3.40309E-02
  4685    1.14476E+00    2.60334E-02    5.38723E-03    -3.40594E-02
  4686    1.14295E+00    2.59870E-02    5.38818E-03    -3.40044E-02
  4687    1.14186E+00    2.59444E-02    5.38621E-03    -3.38644E-02
  4688    1.14048E+00    2.58963E-02    5.37998E-03    -3.37069E-02
  4689    1.13849E+00    2.58434E-02    5.37465E-03    -3.35401E-02
  4690    1.13707E+00    2.58121E-02    5.37271E-03    -3.34502E-02
  4691    1.13577E+00    2.57927E-02    5.36941E-03    -3.34736E-02
  4692    1.13373E+00    2.57617E-02    5.36237E-03    -3.35203E-02
  4693    1.13198E+00    2.57257E-02    5.35841E-03    -3.35043E-02
  4694    1.13065E+00    2.56641E-02    5.36221E-03    -3.33375E-02
  4695    1.12931E+00    2.55878E-02    5.36567E-03    -3.32031E-02
  4696    1.12805E+00    2.55386E-02    5.35998E-03    -3.32192E-02
  4697    1.12680E+00    2.55104E-02    5.35364E-03    -3.32617E-02
  4698    1.12534E+00    2.54727E-02    5.34899E-03    -3.32084E-02
  4699    1.12373E+00    2.54237E-02    5.34368E-03    -3.31150E-02
  4700    1.12224E+00    2.53748E-02    5.33871E-03    -3.30806E-02
  4701    1.12061E+00    2.53364E-02    5.33583E-03    -3.31014E-02
  4702    1.11874E+00    2.53071E-02    5.33259E-03    -3.30749E-02
  4703    1.11718E+00    2.52764E-02    5.32601E-03    -3.29181E-02
  4704    1.11551E+00    2.52390E-02    5.32170E-03    -3.26400E-02
  4705    1.11337E+00    2.51949E-02    5.32215E-03    -3.24224E-02
  4706    1.11069E+00    2.51404E-02    5.32279E-03    -3.23046E-02
  4707    1.10787E+00    2.50826E-02    5.31896E-03    -3.22223E-02
  4708    1.10591E+00    2.50209E-02    5.31426E-03    -3.21828E-02
  4709    1.10524E+00    2.49619E-02    5.31453E-03    -3.21914E-02
  4710    1.10527E+00    2.49210E-02    5.31482E-03    -3.21827E-02
  4711    1.10473E+00    2.48931E-02    5.31006E-03    -3.20973E-02
  4712    1.10288E+00    2.48473E-02    5.30177E-03    -3.19739E-02
  4713    1.09956E+00    2.47913E-02    5.29419E-03    -3.18684E-02
  4714    1.09691E+00    2.47585E-02    5.29214E-03    -3.18333E-02
  4715    1.09678E+00    2.47321E-02    5.29254E-03    -3.19401E-02
  4716    1.09704E+00    2.47021E-02    5.28879E-03    -3.19772E-02
  4717    1.09583E+00    2.46666E-02    5.28376E-03    -3.18841E-02
  4718    1.09405E+00    2.46269E-02    5.27959E-03    -3.17770E-02
  4719    1.09279E+00    2.45848E-02    5.27610E-03    -3.17395E-02
  4720    1.09140E+00    2.45345E-02    5.27229E-03    -3.16890E-02
  4721    1.08939E+00    2.44907E-02    5.26841E-03    -3.15791E-02
  4722    1.08673E+00    2.44622E-02    5.26798E-03    -3.14778E-02
  4723    1.08394E+00    2.44346E-02    5.26908E-03    -3.13586E-02
  4724    1.08134E+00    2.43889E-02    5.26782E-03    -3.12230E-02
  4725    1.07992E+00    2.43458E-02    5.26579E-03    -3.11600E-02
  4726    1.07936E+00    2.43147E-02    5.26118E-03    -3.11427E-02
  4727    1.07893E+00    2.42785E-02    5.25475E-03    -3.10882E-02
  4728    1.07824E+00    2.42317E-02    5.24858E-03    -3.09938E-02
  4729    1.07659E+00    2.41799E-02    5.24170E-03    -3.09448E-02
  4730    1.07461E+00    2.41432E-02    5.23727E-03    -3.09773E-02
  4731    1.07263E+00    2.41095E-02    5.23755E-03    -3.09252E-02
  4732    1.07012E+00    2.40530E-02    5.23652E-03    -3.07821E-02
  4733    1.06737E+00    2.39895E-02    5.23302E-03    -3.06456E-02
  4734    1.06598E+00    2.39449E-02    5.22834E-03    -3.05383E-02
  4735    1.06625E+00    2.39273E-02    5.22735E-03    -3.05209E-02
  4736    1.06640E+00    2.38977E-02    5.23000E-03    -3.05546E-02
  4737    1.06509E+00    2.38491E-02    5.23077E-03    -3.05610E-02
  4738    1.06356E+00    2.38085E-02    5.22812E-03    -3.05533E-02
  4739    1.06235E+00    2.37840E-02    5.22382E-03    -3.05379E-02
  4740    1.06089E+00    2.37625E-02    5.22027E-03    -3.05203E-02
  4741    1.05900E+00    2.37144E-02    5.21579E-03    -3.05063E-02
  4742    1.05733E+00    2.36537E-02    5.20877E-03    -3.04552E-02
  4743    1.05531E+00    2.36117E-02    5.20438E-03    -3.03266E-02
  4744    1.05331E+00    2.35841E-02    5.20318E-03    -3.01500E-02
  4745    1.05246E+00    2.35492E-02    5.20087E-03    -3.00441E-02
  4746    1.05193E+00    2.35091E-02    5.19711E-03    -3.00407E-02
  4747    1.05047E+00    2.34558E-02    5.19524E-03    -2.99584E-02
  4748    1.04924E+00    2.33964E-02    5.19320E-03    -2.98293E-02
  4749    1.04831E+00    2.33634E-02    5.18795E-03    -2.98364E-02
  4750    1.04671E+00    2.33494E-02    5.18255E-03    -2.98591E-02
  4751    1.04502E+00    2.33294E-02    5.17845E-03    -2.98004E-02
  4752    1.04359E+00    2.33033E-02    5.17690E-03    -2.97496E-02
  4753    1.04156E+00    2.32622E-02    5.17369E-03    -2.96891E-02
  4754    1.03954E+00    2.32205E-02    5.16652E-03    -2.95860E-02
  4755    1.03845E+00    2.31722E-02    5.16204E-03    -2.95023E-02
  4756    1.03796E+00    2.31055E-02    5.16288E-03    -2.94811E-02
  4757    1.03728E+00    2.30597E-02    5.16129E-03    -2.95222E-02
  4758    1.03603E+00    2.30256E-02    5.15706E-03    -2.95544E-02
  4759    1.03411E+00    2.29847E-02    5.15293E-03    -2.94690E-02
  4760    1.03160E+00    2.29447E-02    5.15124E-03    -2.92380E-02
  4761    1.02956E+00    2.29014E-02    5.14969E-03    -2.90345E-02
  4762    1.02875E+00    2.28709E-02    5.14095E-03    -2.90515E-02
  4763    1.02826E+00    2.28448E-02    5.13125E-03    -2.91468E-02
  4764    1.02747E+00    2.28079E-02    5.13085E-03    -2.91173E-02
  4765    1.02570E+00    2.27666E-02    5.13571E-03    -2.89517E-02
  4766    1.02308E+00    2.27310E-02    5.13814E-03    -2.87886E-02
  4767    1.02135E+00    2.27066E-02    5.13700E-03    -2.86872E-02
  4768    1.02042E+00    2.26752E-02    5.13346E-03    -2.86650E-02
  4769    1.01955E+00    2.26343E-02    5.12675E-03    -2.87458E-02
  4770    1.01888E+00    2.25928E-02    5.11730E-03    -2.88637E-02
  4771    1.01817E+00    2.25557E-02    5.11105E-03    -2.88398E-02
  4772    1.01701E+00    2.25084E-02    5.10719E-03    -2.86528E-02
  4773    1.01585E+00    2.24541E-02    5.10324E-03    -2.85601E-02
  4774    1.01462E+00    2.24145E-02    5.10001E-03    -2.85602E-02
  4775    1.01316E+00    2.23942E-02    5.09853E-03    -2.86237E-02
  4776    1.01117E+00    2.23691E-02    5.09689E-03    -2.86653E-02
  4777    1.00855E+00    2.23366E-02    5.09225E-03    -2.85711E-02
  4778    1.00664E+00    2.22973E-02    5.08651E-03    -2.83599E-02
  4779    1.00595E+00    2.22615E-02    5.08350E-03    -2.82444E-02
  4780    1.00489E+00    2.22238E-02    5.08235E-03    -2.82409E-02
  4781    1.00286E+00    2.21763E-02    5.08341E-03    -2.82321E-02
  4782    1.00123E+00    2.21337E-02    5.08285E-03    -2.82262E-02
  4783    1.00066E+00    2.20951E-02    5.07860E-03    -2.81715E-02
  4784    1.00017E+00    2.20616E-02    5.07661E-03    -2.81483E-02
  4785    9.98895E-01    2.20371E-02    5.07846E-03    -2.81371E-02
  4786    9.97367E-01    2.20114E-02    5.07600E-03    -2.80469E-02
  4787    9.96532E-01    2.19914E-02    5.07013E-03    -2.80376E-02
  4788    9.95560E-01    2.19557E-02    5.06677E-03    -2.80659E-02
  4789    9.93927E-01    2.18975E-02    5.06472E-03    -2.79893E-02
  4790    9.92372E-01    2.18603E-02    5.05991E-03    -2.79263E-02
  4791    9.90233E-01    2.18384E-02    5.05289E-03    -2.79206E-02
  4792    9.88751E-01    2.18118E-02    5.04788E-03    -2.78922E-02
  4793    9.88815E-01    2.17801E-02    5.04477E-03    -2.78480E-02
  4794    9.88836E-01    2.17373E-02    5.04428E-03    -2.78207E-02
  4795    9.87689E-01    2.16981E-02    5.04374E-03    -2.77901E-02
  4796    9.85555E-01    2.16631E-02    5.04022E-03    -2.77294E-02
  4797    9.83435E-01    2.16187E-02    5.03476E-03    -2.76288E-02
  4798    9.81429E-01    2.15685E-02    5.03011E-03    -2.75632E-02
  4799    9.79822E-01    2.15369E-02    5.03006E-03    -2.75100E-02
  4800    9.78376E-01    2.15094E-02    5.03216E-03    -2.74416E-02
  4801    9.77342E-01    2.14682E-02    5.02925E-03    -2.74084E-02
  4802    9.77005E-01    2.14186E-02    5.02238E-03    -2.73732E-02
  4803    9.76318E-01    2.13687E-02    5.02029E-03    -2.73113E-02
  4804    9.74961E-01    2.13262E-02    5.02031E-03    -2.72774E-02
  4805    9.73571E-01    2.13042E-02    5.01470E-03    -2.72658E-02
  4806    9.72271E-01    2.12887E-02    5.00744E-03    -2.72589E-02
  4807    9.71009E-01    2.12620E-02    5.00170E-03    -2.72731E-02
  4808    9.70216E-01    2.12202E-02    4.99931E-03    -2.72220E-02
  4809    9.69280E-01    2.11721E-02    5.00132E-03    -2.70914E-02
  4810    9.67521E-01    2.11290E-02    5.00104E-03    -2.70209E-02
  4811    9.65804E-01    2.10887E-02    4.99515E-03    -2.69856E-02
  4812    9.64015E-01    2.10557E-02    4.99134E-03    -2.69323E-02
  4813    9.62474E-01    2.10285E-02    4.98812E-03    -2.68493E-02
  4814    9.61604E-01    2.09974E-02    4.98521E-03    -2.67615E-02
  4815    9.60482E-01    2.09597E-02    4.98363E-03    -2.67528E-02
  4816    9.59011E-01    2.09272E-02    4.97931E-03    -2.67457E-02
  4817    9.58210E-01    2.08956E-02    4.97384E-03    -2.67034E-02
  4818    9.57396E-01    2.08559E-02    4.97149E-03    -2.66305E-02
  4819    9.55935E-01    2.08157E-02    4.97206E-03    -2.65821E-02
  4820    9.54348E-01    2.07819E-02    4.97013E-03    -2.65658E-02
  4821    9.53473E-01    2.07448E-02    4.96535E-03    -2.65331E-02
  4822    9.52822E-01    2.07038E-02    4.96164E-03    -2.64672E-02
  4823    9.51677E-01    2.06653E-02    4.95818E-03    -2.64328E-02
  4824    9.49729E-01    2.06412E-02    4.95035E-03    -2.64551E-02
  4825    9.47689E-01    2.06179E-02    4.94379E-03    -2.64648E-02
  4826    9.46381E-01    2.05808E-02    4.94513E-03    -2.64293E-02
  4827    9.44998E-01    2.05372E-02    4.94614E-03    -2.63870E-02
  4828    9.43853E-01    2.04997E-02    4.94447E-03    -2.63577E-02
  4829    9.43208E-01    2.04708E-02    4.94282E-03    -2.63329E-02
  4830    9.42075E-01    2.04309E-02    4.94130E-03    -2.62292E-02
  4831    9.41006E-01    2.03962E-02    4.93731E-03    -2.61593E-02
  4832    9.40156E-01    2.03658E-02    4.93027E-03    -2.61321E-02
  4833    9.38982E-01    2.03278E-02    4.92245E-03    -2.60725E-02
  4834    9.37739E-01    2.02966E-02    4.91936E-03    -2.59908E-02
  4835    9.37079E-01    2.02726E-02    4.92151E-03    -2.59190E-02
  4836    9.36587E-01    2.02514E-02    4.92052E-03    -2.58704E-02
  4837    9.35383E-01    2.02244E-02    4.91903E-03    -2.58435E-02
  4838    9.34148E-01    2.01887E-02    4.91876E-03    -2.58437E-02
  4839    9.33681E-01    2.01504E-02    4.91536E-03    -2.58870E-02
  4840    9.32843E-01    2.01158E-02    4.91175E-03    -2.58891E-02
  4841    9.31413E-01    2.00747E-02    4.90832E-03    -2.57999E-02
  4842    9.29761E-01    2.00281E-02    4.89932E-03    -2.57187E-02
  4843    9.28563E-01    1.99890E-02    4.88873E-03    -2.56879E-02
  4844    9.27868E-01    1.99546E-02    4.88514E-03    -2.56432E-02
  4845    9.27132E-01    1.99311E-02    4.88762E-03    -2.56216E-02
  4846    9.25997E-01    1.99107E-02    4.88981E-03    -2.56633E-02
  4847    9.24299E-01    1.98728E-02    4.88993E-03    -2.56491E-02
  4848    9.22488E-01    1.98251E-02    4.88794E-03    -2.55541E-02
  4849    9.21417E-01    1.97849E-02    4.88528E-03    -2.54673E-02
  4850    9.21004E-01    1.97478E-02    4.88275E-03    -2.54002E-02
  4851    9.20312E-01    1.97151E-02    4.87978E-03    -2.53896E-02
  4852    9.18891E-01    1.96945E-02    4.87320E-03    -2.54023E-02
  4853    9.17162E-01    1.96684E-02    4.86735E-03    -2.53208E-02
  4854    9.16207E-01    1.96299E-02    4.86388E-03    -2.52180E-02
  4855    9.15670E-01    1.95949E-02    4.86009E-03    -2.51801E-02
  4856    9.14346E-01    1.95620E-02    4.85936E-03    -2.51707E-02
  4857    9.12563E-01    1.95352E-02    4.86099E-03    -2.51573E-02
  4858    9.11455E-01    1.95113E-02    4.86063E-03    -2.51620E-02
  4859    9.10821E-01    1.94783E-02    4.85424E-03    -2.51894E-02
  4860    9.09761E-01    1.94366E-02    4.84495E-03    -2.50984E-02
  4861    9.08429E-01    1.93960E-02    4.84022E-03    -2.48658E-02
  4862    9.07188E-01    1.93528E-02    4.84008E-03    -2.47448E-02
  4863    9.05954E-01    1.93036E-02    4.83769E-03    -2.47664E-02
  4864    9.04778E-01    1.92676E-02    4.83215E-03    -2.48063E-02
  4865    9.03725E-01    1.92468E-02    4.82865E-03    -2.48641E-02
  4866    9.02932E-01    1.92241E-02    4.82803E-03    -2.48952E-02
  4867    9.02114E-01    1.91888E-02    4.82650E-03    -2.48605E-02
  4868    9.01059E-01    1.91519E-02    4.82348E-03    -2.48092E-02
  4869    8.99998E-01    1.91280E-02    4.81937E-03    -2.47427E-02
  4870    8.98331E-01    1.91017E-02    4.81372E-03    -2.46159E-02
  4871    8.96633E-01    1.90620E-02    4.80711E-03    -2.45309E-02
  4872    8.96181E-01    1.90317E-02    4.80231E-03    -2.45733E-02
  4873    8.95885E-01    1.90092E-02    4.80098E-03    -2.46214E-02
  4874    8.94679E-01    1.89806E-02    4.80527E-03    -2.46123E-02
  4875    8.93423E-01    1.89561E-02    4.80617E-03    -2.45851E-02
  4876    8.92416E-01    1.89331E-02    4.80259E-03    -2.45109E-02
  4877    8.91589E-01    1.89022E-02    4.79971E-03    -2.44179E-02
  4878    8.91403E-01    1.88590E-02    4.79624E-03    -2.43506E-02
  4879    8.90553E-01    1.88111E-02    4.79357E-03    -2.42925E-02
  4880    8.88498E-01    1.87719E-02    4.79406E-03    -2.42229E-02
  4881    8.86872E-01    1.87483E-02    4.79158E-03    -2.42106E-02
  4882    8.86040E-01    1.87331E-02    4.78475E-03    -2.42171E-02
  4883    8.85221E-01    1.86982E-02    4.78009E-03    -2.41719E-02
  4884    8.84348E-01    1.86449E-02    4.77899E-03    -2.40782E-02
  4885    8.83320E-01    1.86075E-02    4.77822E-03    -2.40024E-02
  4886    8.82456E-01    1.85942E-02    4.77649E-03    -2.39963E-02
  4887    8.81629E-01    1.85705E-02    4.77330E-03    -2.40047E-02
  4888    8.80648E-01    1.85398E-02    4.76756E-03    -2.40123E-02
  4889    8.79412E-01    1.85087E-02    4.76423E-03    -2.39985E-02
  4890    8.78071E-01    1.84653E-02    4.76348E-03    -2.38871E-02
  4891    8.76938E-01    1.84214E-02    4.76178E-03    -2.37498E-02
  4892    8.75883E-01    1.83839E-02    4.75914E-03    -2.37018E-02
  4893    8.75168E-01    1.83554E-02    4.75610E-03    -2.37475E-02
  4894    8.75287E-01    1.83290E-02    4.75293E-03    -2.38123E-02
  4895    8.74580E-01    1.83014E-02    4.74700E-03    -2.38095E-02
  4896    8.72976E-01    1.82719E-02    4.74347E-03    -2.37254E-02
  4897    8.71729E-01    1.82401E-02    4.74526E-03    -2.36729E-02
  4898    8.70875E-01    1.82106E-02    4.74486E-03    -2.36443E-02
  4899    8.69874E-01    1.81836E-02    4.73997E-03    -2.35986E-02
  4900    8.68290E-01    1.81478E-02    4.73425E-03    -2.35644E-02
