#    L    TT             EE             BB             TE
   393    1.78766E+03    2.15361E+01    3.80822E-02    1.26464E+01
   394    1.77466E+03    2.17159E+01    3.79621E-02    1.07346E+01
   395    1.76178E+03    2.15027E+01    3.81634E-02    7.93968E+00
   396    1.75189E+03    2.15588E+01    3.84688E-02    6.16691E+00
   397    1.74103E+03    2.17241E+01    3.82070E-02    4.43657E+00
   398    1.75018E+03    2.14493E+01    3.88413E-02    3.35062E+00
   399    1.74268E+03    2.16296E+01    3.92478E-02    6.25965E-01
   400    1.74152E+03    2.14001E+01    3.87421E-02    -3.78349E-02
   401    1.72971E+03    2.17366E+01    3.90034E-02    -3.65122E+00
   402    1.72825E+03    2.15272E+01    3.91664E-02    -5.90200E+00
   403    1.72884E+03    2.15011E+01    3.92468E-02    -6.95847E+00
   404    1.72784E+03    2.15099E+01    3.94131E-02    -7.92618E+00
   405    1.72783E+03    2.15255E+01    3.95985E-02    -1.07270E+01
   406    1.73084E+03    2.14805E+01    3.99262E-02    -1.13655E+01
   407    1.72846E+03    2.14711E+01    3.97000E-02    -1.39116E+01
   408    1.72901E+03    2.12613E+01    4.02309E-02    -1.59703E+01
   409    1.71675E+03    2.12402E+01    4.01058E-02    -1.64606E+01
   410    1.71148E+03    2.11057E+01    3.99949E-02    -1.94382E+01
   411    1.71580E+03    2.12122E+01    4.01700E-02    -2.10886E+01
   412    1.71376E+03    2.09900E+01    4.04038E-02    -2.12923E+01
   413    1.71877E+03    2.09268E+01    4.08315E-02    -2.36853E+01
   414    1.72289E+03    2.09432E+01    4.09347E-02    -2.72845E+01
   415    1.72294E+03    2.08630E+01    4.08199E-02    -2.75789E+01
   416    1.73258E+03    2.08279E+01    4.09002E-02    -2.93372E+01
   417    1.73127E+03    2.06336E+01    4.12560E-02    -2.99096E+01
   418    1.73650E+03    2.06749E+01    4.13410E-02    -3.34748E+01
   419    1.72605E+03    2.05513E+01    4.14029E-02    -3.43465E+01
   420    1.72186E+03    2.05487E+01    4.20984E-02    -3.49987E+01
   421    1.74807E+03    2.02321E+01    4.18519E-02    -3.73805E+01
   422    1.74563E+03    2.03092E+01    4.18350E-02    -3.92967E+01
   423    1.73437E+03    2.00983E+01    4.19973E-02    -3.99622E+01
   424    1.74440E+03    1.98954E+01    4.21234E-02    -4.10453E+01
   425    1.75634E+03    1.98119E+01    4.22912E-02    -4.19827E+01
   426    1.76196E+03    1.98293E+01    4.26384E-02    -4.50422E+01
   427    1.75566E+03    1.94982E+01    4.27886E-02    -4.59821E+01
   428    1.75527E+03    1.94831E+01    4.25574E-02    -4.61052E+01
   429    1.77754E+03    1.94459E+01    4.31080E-02    -4.92718E+01
   430    1.77633E+03    1.93066E+01    4.29534E-02    -4.96226E+01
   431    1.79339E+03    1.92191E+01    4.30429E-02    -5.02697E+01
   432    1.80486E+03    1.90530E+01    4.34769E-02    -5.22371E+01
   433    1.82455E+03    1.88276E+01    4.35320E-02    -5.41971E+01
   434    1.80192E+03    1.87715E+01    4.33102E-02    -5.41207E+01
   435    1.80715E+03    1.85755E+01    4.37311E-02    -5.55381E+01
   436    1.83035E+03    1.85535E+01    4.38726E-02    -5.58803E+01
   437    1.82982E+03    1.83306E+01    4.44410E-02    -5.80661E+01
   438    1.84105E+03    1.82214E+01    4.43211E-02    -5.96687E+01
   439    1.84020E+03    1.80304E+01    4.43347E-02    -6.10402E+01
   440    1.85617E+03    1.79720E+01    4.47559E-02    -6.09171E+01
   441    1.85793E+03    1.77517E+01    4.48511E-02    -6.13526E+01
   442    1.86027E+03    1.75647E+01    4.48834E-02    -6.22902E+01
   443    1.87109E+03    1.75036E+01    4.49896E-02    -6.45871E+01
   444    1.88010E+03    1.72847E+01    4.52010E-02    -6.38861E+01
   445    1.88934E+03    1.70445E+01    4.54325E-02    -6.53836E+01
   446    1.90477E+03    1.71614E+01    4.54168E-02    -6.72626E+01
   447    1.92023E+03    1.68082E+01    4.58885E-02    -6.66994E+01
   448    1.93645E+03    1.66108E+01    4.60526E-02    -6.82758E+01
   449    1.94613E+03    1.63983E+01    4.57927E-02    -6.90464E+01
   450    1.94817E+03    1.63180E+01    4.57767E-02    -6.98198E+01
   451    1.94519E+03    1.61101E+01    4.61570E-02    -6.95234E+01
   452    1.96750E+03    1.58852E+01    4.64554E-02    -6.93465E+01
   453    1.96249E+03    1.58340E+01    4.69874E-02    -6.98649E+01
   454    1.98946E+03    1.57289E+01    4.71709E-02    -7.24024E+01
   455    1.98965E+03    1.53916E+01    4.72022E-02    -7.12678E+01
   456    2.00160E+03    1.53285E+01    4.70522E-02    -7.20233E+01
   457    2.01343E+03    1.50651E+01    4.72258E-02    -7.28094E+01
   458    2.02531E+03    1.49606E+01    4.74174E-02    -7.32187E+01
   459    2.02838E+03    1.46765E+01    4.73029E-02    -7.34123E+01
   460    2.02824E+03    1.46060E+01    4.80549E-02    -7.36840E+01
   461    2.05337E+03    1.41902E+01    4.79028E-02    -7.26487E+01
   462    2.06809E+03    1.41475E+01    4.85352E-02    -7.45260E+01
   463    2.08494E+03    1.38879E+01    4.84186E-02    -7.39447E+01
   464    2.08119E+03    1.38718E+01    4.84915E-02    -7.43876E+01
   465    2.11186E+03    1.37259E+01    4.81956E-02    -7.54912E+01
   466    2.10905E+03    1.34453E+01    4.90044E-02    -7.40974E+01
   467    2.13064E+03    1.32941E+01    4.93437E-02    -7.57890E+01
   468    2.14040E+03    1.32224E+01    5.00582E-02    -7.56519E+01
   469    2.12709E+03    1.28671E+01    4.97498E-02    -7.45285E+01
   470    2.16139E+03    1.28792E+01    4.92410E-02    -7.60354E+01
   471    2.15829E+03    1.26204E+01    5.00514E-02    -7.41628E+01
   472    2.17690E+03    1.24860E+01    5.00864E-02    -7.53503E+01
   473    2.19365E+03    1.22068E+01    5.06996E-02    -7.40618E+01
   474    2.17749E+03    1.20328E+01    5.05899E-02    -7.31300E+01
   475    2.22468E+03    1.20088E+01    5.07418E-02    -7.55099E+01
   476    2.21865E+03    1.17298E+01    5.08565E-02    -7.31475E+01
   477    2.22588E+03    1.15451E+01    5.15140E-02    -7.30269E+01
   478    2.23562E+03    1.13240E+01    5.13872E-02    -7.26784E+01
   479    2.26109E+03    1.11800E+01    5.12684E-02    -7.25068E+01
   480    2.25110E+03    1.10760E+01    5.17399E-02    -7.25264E+01
   481    2.27072E+03    1.08781E+01    5.18338E-02    -7.19844E+01
   482    2.28641E+03    1.07728E+01    5.16306E-02    -7.11991E+01
   483    2.28943E+03    1.06265E+01    5.19771E-02    -7.10771E+01
   484    2.29824E+03    1.04029E+01    5.26226E-02    -6.99731E+01
   485    2.30029E+03    1.02924E+01    5.26212E-02    -6.97966E+01
   486    2.34566E+03    1.01740E+01    5.29635E-02    -7.01263E+01
   487    2.32855E+03    9.99724E+00    5.35622E-02    -6.91694E+01
   488    2.35445E+03    9.86825E+00    5.33210E-02    -6.80885E+01
   489    2.35195E+03    9.66006E+00    5.34713E-02    -6.72886E+01
   490    2.35650E+03    9.54272E+00    5.32641E-02    -6.69140E+01
   491    2.37298E+03    9.45248E+00    5.40487E-02    -6.64878E+01
   492    2.38538E+03    9.31772E+00    5.39810E-02    -6.60103E+01
   493    2.37652E+03    9.12122E+00    5.45952E-02    -6.47008E+01
   494    2.40787E+03    9.08490E+00    5.41698E-02    -6.43504E+01
   495    2.40962E+03    8.89911E+00    5.43519E-02    -6.32529E+01
   496    2.42056E+03    8.82633E+00    5.47983E-02    -6.25522E+01
   497    2.42260E+03    8.68586E+00    5.54332E-02    -6.13178E+01
   498    2.42607E+03    8.53728E+00    5.50062E-02    -6.14678E+01
   499    2.43706E+03    8.40469E+00    5.53846E-02    -6.00288E+01
   500    2.45701E+03    8.38064E+00    5.57309E-02    -5.97468E+01
   501    2.46262E+03    8.19771E+00    5.57983E-02    -5.85894E+01
   502    2.44744E+03    8.09981E+00    5.62222E-02    -5.70099E+01
   503    2.45540E+03    7.95237E+00    5.59147E-02    -5.54389E+01
   504    2.47780E+03    7.90798E+00    5.59026E-02    -5.46662E+01
   505    2.47577E+03    7.80278E+00    5.67388E-02    -5.29839E+01
   506    2.49856E+03    7.67196E+00    5.68003E-02    -5.31049E+01
   507    2.49552E+03    7.61375E+00    5.66770E-02    -5.18797E+01
   508    2.50309E+03    7.56294E+00    5.68367E-02    -5.15503E+01
   509    2.53292E+03    7.44826E+00    5.73759E-02    -4.91576E+01
   510    2.50793E+03    7.41574E+00    5.68897E-02    -4.86727E+01
   511    2.53878E+03    7.34880E+00    5.77744E-02    -4.83005E+01
   512    2.52623E+03    7.23394E+00    5.77348E-02    -4.67369E+01
   513    2.52791E+03    7.22869E+00    5.80477E-02    -4.57647E+01
   514    2.52438E+03    7.11721E+00    5.80818E-02    -4.38756E+01
   515    2.54639E+03    7.08716E+00    5.87077E-02    -4.22658E+01
   516    2.53412E+03    6.96074E+00    5.80888E-02    -4.15725E+01
   517    2.54337E+03    6.99675E+00    5.85358E-02    -3.99452E+01
   518    2.54620E+03    6.92883E+00    5.91510E-02    -3.84859E+01
   519    2.55878E+03    6.93093E+00    5.90673E-02    -3.75670E+01
   520    2.56009E+03    6.92423E+00    5.91516E-02    -3.70510E+01
   521    2.55514E+03    6.91057E+00    5.96604E-02    -3.56081E+01
   522    2.58673E+03    6.84065E+00    5.95718E-02    -3.47937E+01
   523    2.56252E+03    6.87164E+00    5.98489E-02    -3.31220E+01
   524    2.57252E+03    6.82716E+00    6.02557E-02    -3.11316E+01
   525    2.58497E+03    6.82657E+00    6.01403E-02    -3.01585E+01
   526    2.56870E+03    6.78876E+00    6.00656E-02    -2.92497E+01
   527    2.57547E+03    6.83881E+00    6.00971E-02    -2.77499E+01
   528    2.60366E+03    6.85132E+00    6.09908E-02    -2.63830E+01
   529    2.58680E+03    6.86256E+00    6.08254E-02    -2.57423E+01
   530    2.60276E+03    6.86292E+00    6.09061E-02    -2.41104E+01
   531    2.57195E+03    6.94272E+00    6.11503E-02    -2.36033E+01
   532    2.61293E+03    6.92096E+00    6.12925E-02    -2.11808E+01
   533    2.60129E+03    6.95727E+00    6.17055E-02    -2.06518E+01
   534    2.59152E+03    6.98252E+00    6.17697E-02    -1.93353E+01
   535    2.57769E+03    7.04562E+00    6.19790E-02    -1.73014E+01
   536    2.59158E+03    7.09718E+00    6.22699E-02    -1.64855E+01
   537    2.59253E+03    7.15798E+00    6.21806E-02    -1.47887E+01
   538    2.58152E+03    7.21611E+00    6.23062E-02    -1.37729E+01
   539    2.58696E+03    7.25822E+00    6.22455E-02    -1.33029E+01
   540    2.58848E+03    7.34918E+00    6.28852E-02    -1.17241E+01
   541    2.59039E+03    7.48101E+00    6.27007E-02    -1.03356E+01
   542    2.58551E+03    7.51500E+00    6.29449E-02    -8.59354E+00
   543    2.57806E+03    7.65065E+00    6.31998E-02    -6.95501E+00
   544    2.60255E+03    7.70265E+00    6.36615E-02    -6.11454E+00
   545    2.56544E+03    7.80623E+00    6.38009E-02    -5.21373E+00
   546    2.60058E+03    7.87438E+00    6.37357E-02    -4.94901E+00
   547    2.56942E+03    8.01467E+00    6.38187E-02    -2.30330E+00
   548    2.57151E+03    8.09473E+00    6.36241E-02    -1.15705E+00
   549    2.58326E+03    8.27021E+00    6.43507E-02    4.92346E-02
   550    2.56749E+03    8.36583E+00    6.42449E-02    9.77279E-01
   551    2.55849E+03    8.53680E+00    6.42080E-02    2.08753E+00
   552    2.56736E+03    8.64609E+00    6.44160E-02    3.21249E+00
   553    2.56705E+03    8.74798E+00    6.42138E-02    3.34074E+00
   554    2.56724E+03    8.92713E+00    6.49410E-02    5.63148E+00
   555    2.55323E+03    9.02987E+00    6.50051E-02    6.09126E+00
   556    2.55879E+03    9.18731E+00    6.48435E-02    6.58291E+00
   557    2.56597E+03    9.37595E+00    6.57671E-02    8.46409E+00
   558    2.54289E+03    9.59479E+00    6.45351E-02    9.28229E+00
   559    2.54677E+03    9.77662E+00    6.54910E-02    1.06373E+01
   560    2.53750E+03    9.96271E+00    6.57355E-02    1.12345E+01
   561    2.51865E+03    1.00816E+01    6.60947E-02    1.22953E+01
   562    2.51408E+03    1.03396E+01    6.54079E-02    1.21648E+01
   563    2.50464E+03    1.03715E+01    6.61144E-02    1.31746E+01
   564    2.51612E+03    1.05936E+01    6.63068E-02    1.50522E+01
   565    2.51374E+03    1.07631E+01    6.64964E-02    1.58386E+01
   566    2.48691E+03    1.09253E+01    6.66275E-02    1.67867E+01
   567    2.50500E+03    1.12094E+01    6.62641E-02    1.84436E+01
   568    2.48450E+03    1.13188E+01    6.61345E-02    1.94786E+01
   569    2.47936E+03    1.16019E+01    6.66097E-02    1.91305E+01
   570    2.48522E+03    1.17550E+01    6.67565E-02    2.01687E+01
   571    2.46720E+03    1.20786E+01    6.72684E-02    2.05631E+01
   572    2.46318E+03    1.23114E+01    6.67631E-02    2.15945E+01
   573    2.46204E+03    1.24755E+01    6.72188E-02    2.28940E+01
   574    2.47029E+03    1.26729E+01    6.75121E-02    2.25956E+01
   575    2.44601E+03    1.29074E+01    6.73749E-02    2.34262E+01
   576    2.43693E+03    1.32090E+01    6.75058E-02    2.46401E+01
   577    2.40184E+03    1.34099E+01    6.78948E-02    2.42294E+01
   578    2.42125E+03    1.36680E+01    6.81802E-02    2.45989E+01
   579    2.41459E+03    1.39591E+01    6.77036E-02    2.59730E+01
   580    2.40715E+03    1.41384E+01    6.82526E-02    2.57695E+01
   581    2.40831E+03    1.44103E+01    6.78135E-02    2.69596E+01
   582    2.38010E+03    1.46619E+01    6.79341E-02    2.83920E+01
   583    2.39214E+03    1.48475E+01    6.81454E-02    2.66221E+01
   584    2.34844E+03    1.52437E+01    6.81036E-02    2.83509E+01
   585    2.35891E+03    1.54794E+01    6.77108E-02    2.89159E+01
   586    2.36398E+03    1.58147E+01    6.88058E-02    2.78793E+01
   587    2.33443E+03    1.60406E+01    6.87699E-02    2.84840E+01
   588    2.33992E+03    1.62358E+01    6.87102E-02    2.96825E+01
   589    2.33289E+03    1.65914E+01    6.84685E-02    2.96980E+01
   590    2.33320E+03    1.69790E+01    6.85076E-02    2.93188E+01
   591    2.30774E+03    1.71974E+01    6.88709E-02    2.99913E+01
   592    2.29131E+03    1.74290E+01    6.88912E-02    2.99416E+01
   593    2.29643E+03    1.75404E+01    6.88159E-02    2.94212E+01
   594    2.30642E+03    1.79141E+01    6.92863E-02    3.08213E+01
   595    2.27155E+03    1.83820E+01    6.99253E-02    3.07216E+01
   596    2.26642E+03    1.87862E+01    6.93557E-02    3.02787E+01
   597    2.26141E+03    1.89730E+01    6.90561E-02    3.03754E+01
   598    2.24191E+03    1.90187E+01    6.96143E-02    2.89192E+01
   599    2.23087E+03    1.95086E+01    6.90784E-02    3.00651E+01
   600    2.23660E+03    1.98267E+01    6.96490E-02    3.02250E+01
   601    2.21975E+03    2.01547E+01    6.96223E-02    2.98458E+01
   602    2.21383E+03    2.04342E+01    6.96965E-02    3.03058E+01
   603    2.18838E+03    2.06172E+01    6.94032E-02    2.98990E+01
   604    2.18914E+03    2.11030E+01    6.96821E-02    2.83203E+01
   605    2.18013E+03    2.13915E+01    6.99572E-02    2.93233E+01
   606    2.16390E+03    2.14553E+01    6.96665E-02    2.80193E+01
   607    2.15100E+03    2.18893E+01    6.96995E-02    2.66025E+01
   608    2.13939E+03    2.23230E+01    6.98709E-02    2.65744E+01
   609    2.15223E+03    2.24931E+01    6.99556E-02    2.68358E+01
   610    2.15846E+03    2.26330E+01    7.04245E-02    2.83389E+01
   611    2.12776E+03    2.32440E+01    7.04574E-02    2.64651E+01
   612    2.12391E+03    2.33338E+01    7.01138E-02    2.39093E+01
   613    2.13578E+03    2.37483E+01    7.00838E-02    2.54547E+01
   614    2.10471E+03    2.40520E+01    7.07337E-02    2.48420E+01
   615    2.09047E+03    2.42892E+01    7.04382E-02    2.44013E+01
   616    2.09445E+03    2.46086E+01    7.05488E-02    2.28905E+01
   617    2.08065E+03    2.48761E+01    7.03196E-02    2.23554E+01
   618    2.06890E+03    2.52579E+01    6.99681E-02    2.22748E+01
   619    2.05741E+03    2.55332E+01    7.04479E-02    1.96834E+01
   620    2.04104E+03    2.58746E+01    7.13011E-02    2.01694E+01
   621    2.04001E+03    2.60018E+01    7.07969E-02    2.11938E+01
   622    2.04568E+03    2.65242E+01    7.03713E-02    1.98979E+01
   623    2.03731E+03    2.67714E+01    7.04732E-02    1.72296E+01
   624    2.02145E+03    2.71231E+01    7.06339E-02    1.74908E+01
   625    2.01462E+03    2.72716E+01    7.08209E-02    1.59902E+01
   626    2.00931E+03    2.75936E+01    7.08798E-02    1.49526E+01
   627    1.98142E+03    2.77088E+01    7.12115E-02    1.28577E+01
   628    1.96292E+03    2.80449E+01    7.07203E-02    1.22365E+01
   629    1.98034E+03    2.83578E+01    7.08271E-02    1.17040E+01
   630    1.97887E+03    2.88316E+01    7.07192E-02    1.05236E+01
   631    1.96609E+03    2.89807E+01    7.07261E-02    1.01411E+01
   632    1.96068E+03    2.91770E+01    7.17058E-02    9.70985E+00
   633    1.95173E+03    2.95561E+01    7.08303E-02    8.57284E+00
   634    1.94342E+03    3.00561E+01    7.07534E-02    6.49909E+00
   635    1.93886E+03    3.01445E+01    7.10533E-02    5.77442E+00
   636    1.92855E+03    3.02695E+01    7.10979E-02    3.75009E+00
   637    1.92852E+03    3.07083E+01    7.07550E-02    2.11639E+00
   638    1.93285E+03    3.06904E+01    7.12143E-02    1.01877E+00
   639    1.91639E+03    3.12429E+01    7.14681E-02    2.67114E-01
   640    1.89111E+03    3.15578E+01    7.11745E-02    -4.63503E-01
   641    1.89314E+03    3.16211E+01    7.12576E-02    -2.84448E+00
   642    1.90356E+03    3.19049E+01    7.20571E-02    -3.61446E+00
   643    1.89309E+03    3.21489E+01    7.11599E-02    -3.98271E+00
   644    1.89747E+03    3.23194E+01    7.14207E-02    -7.52397E+00
   645    1.87723E+03    3.24238E+01    7.16753E-02    -7.54951E+00
   646    1.87645E+03    3.28705E+01    7.10469E-02    -9.05847E+00
   647    1.88637E+03    3.28087E+01    7.16017E-02    -1.06217E+01
   648    1.86414E+03    3.32625E+01    7.13581E-02    -1.24140E+01
   649    1.85645E+03    3.35597E+01    7.16272E-02    -1.43825E+01
   650    1.85156E+03    3.35629E+01    7.10133E-02    -1.61007E+01
   651    1.85993E+03    3.39052E+01    7.18595E-02    -1.70203E+01
   652    1.84486E+03    3.42147E+01    7.22303E-02    -1.78439E+01
   653    1.84569E+03    3.44969E+01    7.16043E-02    -2.02415E+01
   654    1.83826E+03    3.45428E+01    7.17301E-02    -2.22907E+01
   655    1.82734E+03    3.45608E+01    7.20605E-02    -2.27310E+01
   656    1.83431E+03    3.51084E+01    7.19003E-02    -2.50146E+01
   657    1.82759E+03    3.49639E+01    7.14187E-02    -2.64157E+01
   658    1.82981E+03    3.53426E+01    7.14613E-02    -2.76779E+01
   659    1.82228E+03    3.53064E+01    7.21505E-02    -2.94077E+01
   660    1.82581E+03    3.55702E+01    7.18343E-02    -3.08936E+01
   661    1.80878E+03    3.56080E+01    7.17781E-02    -3.29010E+01
   662    1.82690E+03    3.57038E+01    7.15344E-02    -3.51566E+01
   663    1.81464E+03    3.58950E+01    7.21360E-02    -3.50041E+01
   664    1.81310E+03    3.61246E+01    7.21110E-02    -3.80682E+01
   665    1.81508E+03    3.62780E+01    7.25168E-02    -4.00040E+01
   666    1.81215E+03    3.63103E+01    7.21032E-02    -4.06561E+01
